image,label
mix1/train/0_030f2.jpg,0
mix1/train/0_030f3.jpg,0
mix1/train/0_030f4.jpg,0
mix1/train/0_030f5.jpg,0
mix1/train/0_031.jpg,0
mix1/train/0_031f1.jpg,0
mix1/train/0_031f2.jpg,0
mix1/train/0_031f3.jpg,0
mix1/train/0_031f4.jpg,0
mix1/train/0_031f5.jpg,0
mix1/train/0_032.jpg,0
mix1/train/0_032f1.jpg,0
mix1/train/0_032f2.jpg,0
mix1/train/0_032f3.jpg,0
mix1/train/0_032f4.jpg,0
mix1/train/0_032f5.jpg,0
mix1/train/0_033.jpg,0
mix1/train/0_033f1.jpg,0
mix1/train/0_033f2.jpg,0
mix1/train/0_033f3.jpg,0
mix1/train/0_033f4.jpg,0
mix1/train/0_033f5.jpg,0
mix1/train/0_034.jpg,0
mix1/train/0_034f1.jpg,0
mix1/train/0_034f2.jpg,0
mix1/train/0_034f3.jpg,0
mix1/train/0_034f4.jpg,0
mix1/train/0_034f5.jpg,0
mix1/train/0_035.jpg,0
mix1/train/0_035f1.jpg,0
mix1/train/0_035f2.jpg,0
mix1/train/0_035f3.jpg,0
mix1/train/0_035f4.jpg,0
mix1/train/0_035f5.jpg,0
mix1/train/0_036.jpg,0
mix1/train/0_036f1.jpg,0
mix1/train/0_036f2.jpg,0
mix1/train/0_036f3.jpg,0
mix1/train/0_036f4.jpg,0
mix1/train/0_036f5.jpg,0
mix1/train/0_037.jpg,0
mix1/train/0_037f1.jpg,0
mix1/train/0_037f2.jpg,0
mix1/train/0_037f3.jpg,0
mix1/train/0_037f4.jpg,0
mix1/train/0_037f5.jpg,0
mix1/train/0_038.jpg,0
mix1/train/0_038f1.jpg,0
mix1/train/0_038f2.jpg,0
mix1/train/0_038f3.jpg,0
mix1/train/0_038f4.jpg,0
mix1/train/0_038f5.jpg,0
mix1/train/0_039.jpg,0
mix1/train/0_039f1.jpg,0
mix1/train/0_039f2.jpg,0
mix1/train/0_039f3.jpg,0
mix1/train/0_039f4.jpg,0
mix1/train/0_039f5.jpg,0
mix1/train/0_040.jpg,0
mix1/train/0_040f1.jpg,0
mix1/train/0_040f2.jpg,0
mix1/train/0_040f3.jpg,0
mix1/train/0_040f4.jpg,0
mix1/train/0_040f5.jpg,0
mix1/train/0_041.jpg,0
mix1/train/0_041f1.jpg,0
mix1/train/0_041f2.jpg,0
mix1/train/0_041f3.jpg,0
mix1/train/0_041f4.jpg,0
mix1/train/0_041f5.jpg,0
mix1/train/0_042.jpg,0
mix1/train/0_042f1.jpg,0
mix1/train/0_042f2.jpg,0
mix1/train/0_042f3.jpg,0
mix1/train/0_042f4.jpg,0
mix1/train/0_042f5.jpg,0
mix1/train/0_043.jpg,0
mix1/train/0_043f1.jpg,0
mix1/train/0_043f2.jpg,0
mix1/train/0_043f3.jpg,0
mix1/train/0_043f4.jpg,0
mix1/train/0_043f5.jpg,0
mix1/train/0_044.jpg,0
mix1/train/0_044f1.jpg,0
mix1/train/0_044f2.jpg,0
mix1/train/0_044f3.jpg,0
mix1/train/0_044f4.jpg,0
mix1/train/0_044f5.jpg,0
mix1/train/0_046.jpg,0
mix1/train/0_046f1.jpg,0
mix1/train/0_046f2.jpg,0
mix1/train/0_046f3.jpg,0
mix1/train/0_046f4.jpg,0
mix1/train/0_046f5.jpg,0
mix1/train/0_047.jpg,0
mix1/train/0_047f1.jpg,0
mix1/train/0_047f2.jpg,0
mix1/train/0_047f3.jpg,0
mix1/train/0_047f4.jpg,0
mix1/train/0_047f5.jpg,0
mix1/train/0_048.jpg,0
mix1/train/0_048f1.jpg,0
mix1/train/0_048f2.jpg,0
mix1/train/0_048f3.jpg,0
mix1/train/0_048f4.jpg,0
mix1/train/0_048f5.jpg,0
mix1/train/0_049.jpg,0
mix1/train/0_049f1.jpg,0
mix1/train/0_049f2.jpg,0
mix1/train/0_049f3.jpg,0
mix1/train/0_049f4.jpg,0
mix1/train/0_049f5.jpg,0
mix1/train/0_050.jpg,0
mix1/train/0_050f1.jpg,0
mix1/train/0_050f2.jpg,0
mix1/train/0_050f3.jpg,0
mix1/train/0_050f4.jpg,0
mix1/train/0_050f5.jpg,0
mix1/train/0_051.jpg,0
mix1/train/0_051f1.jpg,0
mix1/train/0_051f2.jpg,0
mix1/train/0_051f3.jpg,0
mix1/train/0_051f4.jpg,0
mix1/train/0_051f5.jpg,0
mix1/train/0_052.jpg,0
mix1/train/0_052f1.jpg,0
mix1/train/0_052f2.jpg,0
mix1/train/0_052f3.jpg,0
mix1/train/0_052f4.jpg,0
mix1/train/0_052f5.jpg,0
mix1/train/0_053.jpg,0
mix1/train/0_053f1.jpg,0
mix1/train/0_053f2.jpg,0
mix1/train/0_053f3.jpg,0
mix1/train/0_053f4.jpg,0
mix1/train/0_053f5.jpg,0
mix1/train/0_054.jpg,0
mix1/train/0_054f1.jpg,0
mix1/train/0_054f2.jpg,0
mix1/train/0_054f3.jpg,0
mix1/train/0_054f4.jpg,0
mix1/train/0_054f5.jpg,0
mix1/train/0_055.jpg,0
mix1/train/0_055f1.jpg,0
mix1/train/0_055f2.jpg,0
mix1/train/0_055f3.jpg,0
mix1/train/0_055f4.jpg,0
mix1/train/0_055f5.jpg,0
mix1/train/0_056.jpg,0
mix1/train/0_056f1.jpg,0
mix1/train/0_056f2.jpg,0
mix1/train/0_056f3.jpg,0
mix1/train/0_056f4.jpg,0
mix1/train/0_056f5.jpg,0
mix1/train/0_057.jpg,0
mix1/train/0_057f1.jpg,0
mix1/train/0_057f2.jpg,0
mix1/train/0_057f3.jpg,0
mix1/train/0_057f4.jpg,0
mix1/train/0_057f5.jpg,0
mix1/train/0_058.jpg,0
mix1/train/0_058f1.jpg,0
mix1/train/0_058f2.jpg,0
mix1/train/0_058f3.jpg,0
mix1/train/0_058f4.jpg,0
mix1/train/0_058f5.jpg,0
mix1/train/0_059.jpg,0
mix1/train/0_059f1.jpg,0
mix1/train/0_059f2.jpg,0
mix1/train/0_059f3.jpg,0
mix1/train/0_059f4.jpg,0
mix1/train/0_059f5.jpg,0
mix1/train/0_060.jpg,0
mix1/train/0_060f1.jpg,0
mix1/train/0_060f2.jpg,0
mix1/train/0_060f3.jpg,0
mix1/train/0_060f4.jpg,0
mix1/train/0_060f5.jpg,0
mix1/train/0_061.jpg,0
mix1/train/0_061f1.jpg,0
mix1/train/0_061f2.jpg,0
mix1/train/0_061f3.jpg,0
mix1/train/0_061f4.jpg,0
mix1/train/0_061f5.jpg,0
mix1/train/0_062.jpg,0
mix1/train/0_062f1.jpg,0
mix1/train/0_062f2.jpg,0
mix1/train/0_062f3.jpg,0
mix1/train/0_062f4.jpg,0
mix1/train/0_062f5.jpg,0
mix1/train/0_063.jpg,0
mix1/train/0_063f1.jpg,0
mix1/train/0_063f2.jpg,0
mix1/train/0_063f3.jpg,0
mix1/train/0_063f4.jpg,0
mix1/train/0_063f5.jpg,0
mix1/train/0_064.jpg,0
mix1/train/0_064f1.jpg,0
mix1/train/0_064f2.jpg,0
mix1/train/0_064f3.jpg,0
mix1/train/0_064f4.jpg,0
mix1/train/0_064f5.jpg,0
mix1/train/0_065.jpg,0
mix1/train/0_065f1.jpg,0
mix1/train/0_065f2.jpg,0
mix1/train/0_065f3.jpg,0
mix1/train/0_065f4.jpg,0
mix1/train/0_065f5.jpg,0
mix1/train/0_066.jpg,0
mix1/train/0_066f1.jpg,0
mix1/train/0_066f2.jpg,0
mix1/train/0_066f3.jpg,0
mix1/train/0_066f4.jpg,0
mix1/train/0_066f5.jpg,0
mix1/train/0_067.jpg,0
mix1/train/0_067f1.jpg,0
mix1/train/0_067f2.jpg,0
mix1/train/0_067f3.jpg,0
mix1/train/0_067f4.jpg,0
mix1/train/0_067f5.jpg,0
mix1/train/0_068.jpg,0
mix1/train/0_068f1.jpg,0
mix1/train/0_068f2.jpg,0
mix1/train/0_068f3.jpg,0
mix1/train/0_068f4.jpg,0
mix1/train/0_068f5.jpg,0
mix1/train/0_069.jpg,0
mix1/train/0_069f1.jpg,0
mix1/train/0_069f2.jpg,0
mix1/train/0_069f3.jpg,0
mix1/train/0_069f4.jpg,0
mix1/train/0_069f5.jpg,0
mix1/train/0_070.jpg,0
mix1/train/0_070f1.jpg,0
mix1/train/0_070f2.jpg,0
mix1/train/0_070f3.jpg,0
mix1/train/0_070f4.jpg,0
mix1/train/0_070f5.jpg,0
mix1/train/0_071.jpg,0
mix1/train/0_071f1.jpg,0
mix1/train/0_071f2.jpg,0
mix1/train/0_071f3.jpg,0
mix1/train/0_071f4.jpg,0
mix1/train/0_071f5.jpg,0
mix1/train/0_072.jpg,0
mix1/train/0_072f1.jpg,0
mix1/train/0_072f2.jpg,0
mix1/train/0_072f3.jpg,0
mix1/train/0_072f4.jpg,0
mix1/train/0_072f5.jpg,0
mix1/train/0_073.jpg,0
mix1/train/0_073f1.jpg,0
mix1/train/0_073f2.jpg,0
mix1/train/0_073f3.jpg,0
mix1/train/0_073f4.jpg,0
mix1/train/0_073f5.jpg,0
mix1/train/0_074.jpg,0
mix1/train/0_074f1.jpg,0
mix1/train/0_074f2.jpg,0
mix1/train/0_074f3.jpg,0
mix1/train/0_074f4.jpg,0
mix1/train/0_074f5.jpg,0
mix1/train/0_075.jpg,0
mix1/train/0_075f1.jpg,0
mix1/train/0_075f2.jpg,0
mix1/train/0_075f3.jpg,0
mix1/train/0_075f4.jpg,0
mix1/train/0_075f5.jpg,0
mix1/train/0_076.jpg,0
mix1/train/0_076f1.jpg,0
mix1/train/0_076f2.jpg,0
mix1/train/0_076f3.jpg,0
mix1/train/0_076f4.jpg,0
mix1/train/0_076f5.jpg,0
mix1/train/0_077.jpg,0
mix1/train/0_077f1.jpg,0
mix1/train/0_077f2.jpg,0
mix1/train/0_077f3.jpg,0
mix1/train/0_077f4.jpg,0
mix1/train/0_077f5.jpg,0
mix1/train/0_078.jpg,0
mix1/train/0_078f1.jpg,0
mix1/train/0_078f2.jpg,0
mix1/train/0_078f3.jpg,0
mix1/train/0_078f4.jpg,0
mix1/train/0_078f5.jpg,0
mix1/train/0_079.jpg,0
mix1/train/0_079f1.jpg,0
mix1/train/0_079f2.jpg,0
mix1/train/0_079f3.jpg,0
mix1/train/0_079f4.jpg,0
mix1/train/0_079f5.jpg,0
mix1/train/0_080.jpg,0
mix1/train/0_080f1.jpg,0
mix1/train/0_080f2.jpg,0
mix1/train/0_080f3.jpg,0
mix1/train/0_080f4.jpg,0
mix1/train/0_080f5.jpg,0
mix1/train/0_081.jpg,0
mix1/train/0_081f1.jpg,0
mix1/train/0_081f2.jpg,0
mix1/train/0_081f3.jpg,0
mix1/train/0_081f4.jpg,0
mix1/train/0_081f5.jpg,0
mix1/train/0_082.jpg,0
mix1/train/0_082f1.jpg,0
mix1/train/0_082f2.jpg,0
mix1/train/0_082f3.jpg,0
mix1/train/0_082f4.jpg,0
mix1/train/0_082f5.jpg,0
mix1/train/0_083.jpg,0
mix1/train/0_083f1.jpg,0
mix1/train/0_083f2.jpg,0
mix1/train/0_083f3.jpg,0
mix1/train/0_083f4.jpg,0
mix1/train/0_083f5.jpg,0
mix1/train/0_084.jpg,0
mix1/train/0_084f1.jpg,0
mix1/train/0_084f2.jpg,0
mix1/train/0_084f3.jpg,0
mix1/train/0_084f4.jpg,0
mix1/train/0_084f5.jpg,0
mix1/train/0_085.jpg,0
mix1/train/0_085f1.jpg,0
mix1/train/0_085f2.jpg,0
mix1/train/0_085f3.jpg,0
mix1/train/0_085f4.jpg,0
mix1/train/0_085f5.jpg,0
mix1/train/0_086.jpg,0
mix1/train/0_086f1.jpg,0
mix1/train/0_086f2.jpg,0
mix1/train/0_086f3.jpg,0
mix1/train/0_086f4.jpg,0
mix1/train/0_086f5.jpg,0
mix1/train/0_087.jpg,0
mix1/train/0_087f1.jpg,0
mix1/train/0_087f2.jpg,0
mix1/train/0_087f3.jpg,0
mix1/train/0_087f4.jpg,0
mix1/train/0_087f5.jpg,0
mix1/train/0_088.jpg,0
mix1/train/0_088f1.jpg,0
mix1/train/0_088f2.jpg,0
mix1/train/0_088f3.jpg,0
mix1/train/0_088f4.jpg,0
mix1/train/0_088f5.jpg,0
mix1/train/0_089.jpg,0
mix1/train/0_089f1.jpg,0
mix1/train/0_089f2.jpg,0
mix1/train/0_089f3.jpg,0
mix1/train/0_089f4.jpg,0
mix1/train/0_089f5.jpg,0
mix1/train/0_090.jpg,0
mix1/train/0_090f1.jpg,0
mix1/train/0_090f2.jpg,0
mix1/train/0_090f3.jpg,0
mix1/train/0_090f4.jpg,0
mix1/train/0_090f5.jpg,0
mix1/train/0_091.jpg,0
mix1/train/0_091f1.jpg,0
mix1/train/0_091f2.jpg,0
mix1/train/0_091f3.jpg,0
mix1/train/0_091f4.jpg,0
mix1/train/0_091f5.jpg,0
mix1/train/0_092.jpg,0
mix1/train/0_092f1.jpg,0
mix1/train/0_092f2.jpg,0
mix1/train/0_092f3.jpg,0
mix1/train/0_092f4.jpg,0
mix1/train/0_092f5.jpg,0
mix1/train/0_093.jpg,0
mix1/train/0_093f1.jpg,0
mix1/train/0_093f2.jpg,0
mix1/train/0_093f3.jpg,0
mix1/train/0_093f4.jpg,0
mix1/train/0_093f5.jpg,0
mix1/train/0_094.jpg,0
mix1/train/0_094f1.jpg,0
mix1/train/0_094f2.jpg,0
mix1/train/0_094f3.jpg,0
mix1/train/0_094f4.jpg,0
mix1/train/0_094f5.jpg,0
mix1/train/0_095.jpg,0
mix1/train/0_095f1.jpg,0
mix1/train/0_095f2.jpg,0
mix1/train/0_095f3.jpg,0
mix1/train/0_095f4.jpg,0
mix1/train/0_095f5.jpg,0
mix1/train/0_096.jpg,0
mix1/train/0_096f1.jpg,0
mix1/train/0_096f2.jpg,0
mix1/train/0_096f3.jpg,0
mix1/train/0_096f4.jpg,0
mix1/train/0_096f5.jpg,0
mix1/train/0_097.jpg,0
mix1/train/0_097f1.jpg,0
mix1/train/0_097f2.jpg,0
mix1/train/0_097f3.jpg,0
mix1/train/0_097f4.jpg,0
mix1/train/0_097f5.jpg,0
mix1/train/0_098.jpg,0
mix1/train/0_098f1.jpg,0
mix1/train/0_098f2.jpg,0
mix1/train/0_098f3.jpg,0
mix1/train/0_098f4.jpg,0
mix1/train/0_098f5.jpg,0
mix1/train/0_099.jpg,0
mix1/train/0_099f1.jpg,0
mix1/train/0_099f2.jpg,0
mix1/train/0_099f3.jpg,0
mix1/train/0_099f4.jpg,0
mix1/train/0_099f5.jpg,0
mix1/train/0_100.jpg,0
mix1/train/0_100f1.jpg,0
mix1/train/0_100f2.jpg,0
mix1/train/0_100f3.jpg,0
mix1/train/0_100f4.jpg,0
mix1/train/0_100f5.jpg,0
mix1/train/0_101.jpg,0
mix1/train/0_101f1.jpg,0
mix1/train/0_101f2.jpg,0
mix1/train/0_101f3.jpg,0
mix1/train/0_101f4.jpg,0
mix1/train/0_101f5.jpg,0
mix1/train/0_102.jpg,0
mix1/train/0_102f1.jpg,0
mix1/train/0_102f2.jpg,0
mix1/train/0_102f3.jpg,0
mix1/train/0_102f4.jpg,0
mix1/train/0_102f5.jpg,0
mix1/train/0_103.jpg,0
mix1/train/0_103f1.jpg,0
mix1/train/0_103f2.jpg,0
mix1/train/0_103f3.jpg,0
mix1/train/0_103f4.jpg,0
mix1/train/0_103f5.jpg,0
mix1/train/0_104.jpg,0
mix1/train/0_104f1.jpg,0
mix1/train/0_104f2.jpg,0
mix1/train/0_104f3.jpg,0
mix1/train/0_104f4.jpg,0
mix1/train/0_104f5.jpg,0
mix1/train/0_105.jpg,0
mix1/train/0_105f1.jpg,0
mix1/train/0_105f2.jpg,0
mix1/train/0_105f3.jpg,0
mix1/train/0_105f4.jpg,0
mix1/train/0_105f5.jpg,0
mix1/train/0_106.jpg,0
mix1/train/0_106f1.jpg,0
mix1/train/0_106f2.jpg,0
mix1/train/0_106f3.jpg,0
mix1/train/0_106f4.jpg,0
mix1/train/0_106f5.jpg,0
mix1/train/0_107.jpg,0
mix1/train/0_107f1.jpg,0
mix1/train/0_107f2.jpg,0
mix1/train/0_107f3.jpg,0
mix1/train/0_107f4.jpg,0
mix1/train/0_107f5.jpg,0
mix1/train/0_108.jpg,0
mix1/train/0_108f1.jpg,0
mix1/train/0_108f2.jpg,0
mix1/train/0_108f3.jpg,0
mix1/train/0_108f4.jpg,0
mix1/train/0_108f5.jpg,0
mix1/train/0_109.jpg,0
mix1/train/0_109f1.jpg,0
mix1/train/0_109f2.jpg,0
mix1/train/0_109f3.jpg,0
mix1/train/0_109f4.jpg,0
mix1/train/0_109f5.jpg,0
mix1/train/0_110.jpg,0
mix1/train/0_110f1.jpg,0
mix1/train/0_110f2.jpg,0
mix1/train/0_110f3.jpg,0
mix1/train/0_110f4.jpg,0
mix1/train/0_110f5.jpg,0
mix1/train/0_111.jpg,0
mix1/train/0_111f1.jpg,0
mix1/train/0_111f2.jpg,0
mix1/train/0_111f3.jpg,0
mix1/train/0_111f4.jpg,0
mix1/train/0_111f5.jpg,0
mix1/train/0_112.jpg,0
mix1/train/0_112f1.jpg,0
mix1/train/0_112f2.jpg,0
mix1/train/0_112f3.jpg,0
mix1/train/0_112f4.jpg,0
mix1/train/0_112f5.jpg,0
mix1/train/0_113.jpg,0
mix1/train/0_113f1.jpg,0
mix1/train/0_113f2.jpg,0
mix1/train/0_113f3.jpg,0
mix1/train/0_113f4.jpg,0
mix1/train/0_113f5.jpg,0
mix1/train/0_114.jpg,0
mix1/train/0_114f1.jpg,0
mix1/train/0_114f2.jpg,0
mix1/train/0_114f3.jpg,0
mix1/train/0_114f4.jpg,0
mix1/train/0_114f5.jpg,0
mix1/train/0_115.jpg,0
mix1/train/0_115f1.jpg,0
mix1/train/0_115f2.jpg,0
mix1/train/0_115f3.jpg,0
mix1/train/0_115f4.jpg,0
mix1/train/0_115f5.jpg,0
mix1/train/0_116.jpg,0
mix1/train/0_116f1.jpg,0
mix1/train/0_116f2.jpg,0
mix1/train/0_116f3.jpg,0
mix1/train/0_116f4.jpg,0
mix1/train/0_116f5.jpg,0
mix1/train/0_117.jpg,0
mix1/train/0_117f1.jpg,0
mix1/train/0_117f2.jpg,0
mix1/train/0_117f3.jpg,0
mix1/train/0_117f4.jpg,0
mix1/train/0_117f5.jpg,0
mix1/train/0_118.jpg,0
mix1/train/0_118f1.jpg,0
mix1/train/0_118f2.jpg,0
mix1/train/0_118f3.jpg,0
mix1/train/0_118f4.jpg,0
mix1/train/0_118f5.jpg,0
mix1/train/0_119.jpg,0
mix1/train/0_119f1.jpg,0
mix1/train/0_119f2.jpg,0
mix1/train/0_119f3.jpg,0
mix1/train/0_119f4.jpg,0
mix1/train/0_119f5.jpg,0
mix1/train/0_120.jpg,0
mix1/train/0_120f1.jpg,0
mix1/train/0_120f2.jpg,0
mix1/train/0_120f3.jpg,0
mix1/train/0_120f4.jpg,0
mix1/train/0_120f5.jpg,0
mix1/train/0_121.jpg,0
mix1/train/0_121f1.jpg,0
mix1/train/0_121f2.jpg,0
mix1/train/0_121f3.jpg,0
mix1/train/0_121f4.jpg,0
mix1/train/0_121f5.jpg,0
mix1/train/0_122.jpg,0
mix1/train/0_122f1.jpg,0
mix1/train/0_122f2.jpg,0
mix1/train/0_122f3.jpg,0
mix1/train/0_122f4.jpg,0
mix1/train/0_122f5.jpg,0
mix1/train/0_123.jpg,0
mix1/train/0_123f1.jpg,0
mix1/train/0_123f2.jpg,0
mix1/train/0_123f3.jpg,0
mix1/train/0_123f4.jpg,0
mix1/train/0_123f5.jpg,0
mix1/train/0_124.jpg,0
mix1/train/0_124f1.jpg,0
mix1/train/0_124f2.jpg,0
mix1/train/0_124f3.jpg,0
mix1/train/0_124f4.jpg,0
mix1/train/0_124f5.jpg,0
mix1/train/0_125.jpg,0
mix1/train/0_125f1.jpg,0
mix1/train/0_125f2.jpg,0
mix1/train/0_125f3.jpg,0
mix1/train/0_125f4.jpg,0
mix1/train/0_125f5.jpg,0
mix1/train/0_126.jpg,0
mix1/train/0_126f1.jpg,0
mix1/train/0_126f2.jpg,0
mix1/train/0_126f3.jpg,0
mix1/train/0_126f4.jpg,0
mix1/train/0_126f5.jpg,0
mix1/train/0_127.jpg,0
mix1/train/0_127f1.jpg,0
mix1/train/0_127f2.jpg,0
mix1/train/0_127f3.jpg,0
mix1/train/0_127f4.jpg,0
mix1/train/0_127f5.jpg,0
mix1/train/0_128.jpg,0
mix1/train/0_128f1.jpg,0
mix1/train/0_128f2.jpg,0
mix1/train/0_128f3.jpg,0
mix1/train/0_128f4.jpg,0
mix1/train/0_128f5.jpg,0
mix1/train/0_129.jpg,0
mix1/train/0_129f1.jpg,0
mix1/train/0_129f2.jpg,0
mix1/train/0_129f3.jpg,0
mix1/train/0_129f4.jpg,0
mix1/train/0_129f5.jpg,0
mix1/train/0_130.jpg,0
mix1/train/0_130f1.jpg,0
mix1/train/0_130f2.jpg,0
mix1/train/0_130f3.jpg,0
mix1/train/0_130f4.jpg,0
mix1/train/0_130f5.jpg,0
mix1/train/0_131.jpg,0
mix1/train/0_131f1.jpg,0
mix1/train/0_131f2.jpg,0
mix1/train/0_131f3.jpg,0
mix1/train/0_131f4.jpg,0
mix1/train/0_131f5.jpg,0
mix1/train/0_132.jpg,0
mix1/train/0_132f1.jpg,0
mix1/train/0_132f2.jpg,0
mix1/train/0_132f3.jpg,0
mix1/train/0_132f4.jpg,0
mix1/train/0_132f5.jpg,0
mix1/train/0_133.jpg,0
mix1/train/0_133f1.jpg,0
mix1/train/0_133f2.jpg,0
mix1/train/0_133f3.jpg,0
mix1/train/0_133f4.jpg,0
mix1/train/0_133f5.jpg,0
